Time [s],Pin4,Pin5,OtherStrobeMaybe_n,TRESETn,StrobeMaybe
1.974222040,0,1,1,1,0
1.974222160,0,0,1,1,0
1.974225140,0,0,1,1,1
1.974225200,0,0,0,1,1
1.974233540,0,0,0,1,0
1.974233600,0,0,1,1,0
1.974233800,0,1,1,1,0
1.974233940,0,0,1,1,0
1.974234060,0,1,1,1,0
1.974234180,0,0,1,1,0
1.974234300,0,1,1,1,0
1.974234440,0,0,1,1,0
1.974234560,0,1,1,1,0
1.974234680,0,0,1,1,0
1.974234800,0,1,1,1,0
1.974234940,0,0,1,1,0
1.974235060,0,1,1,1,0
1.974235180,0,0,1,1,0
1.974235300,0,1,1,1,0
1.974235440,0,0,1,1,0
1.974235560,0,1,1,1,0
1.974235680,0,0,1,1,0
1.974238660,0,0,1,1,1
1.974238740,0,0,0,1,1
1.974249120,0,0,0,1,0
1.974249180,0,0,1,1,0
1.974249400,0,1,1,1,0
1.974249540,0,0,1,1,0
1.974249660,0,1,1,1,0
1.974249780,1,0,1,1,0
1.974249900,1,1,1,1,0
1.974250040,0,0,1,1,0
1.974250160,0,1,1,1,0
1.974250280,0,0,1,1,0
1.974250400,0,1,1,1,0
1.974250540,1,0,1,1,0
1.974250660,1,1,1,1,0
1.974250780,0,0,1,1,0
1.974250900,0,1,1,1,0
1.974251040,0,0,1,1,0
1.974251160,0,1,1,1,0
1.974251280,0,0,1,1,0
1.974254260,0,0,1,1,1
1.974254320,0,0,0,1,1
1.974264160,0,0,0,1,0
1.974264220,0,0,1,1,0
1.974264440,0,1,1,1,0
1.974264560,0,0,1,1,0
1.974264680,0,1,1,1,0
1.974264820,0,0,1,1,0
1.974264940,0,1,1,1,0
1.974265060,0,0,1,1,0
1.974265180,0,1,1,1,0
1.974265320,0,0,1,1,0
1.974265440,0,1,1,1,0
1.974265560,0,0,1,1,0
1.974265680,0,1,1,1,0
1.974265820,0,0,1,1,0
1.974265940,0,1,1,1,0
1.974266060,0,0,1,1,0
1.974266180,0,1,1,1,0
1.974266320,0,0,1,1,0
1.974269280,0,0,1,1,1
1.974269360,0,0,0,1,1
1.974279180,0,0,0,1,0
1.974279240,0,0,1,1,0
1.974279460,0,1,1,1,0
1.974279600,0,0,1,1,0
1.974279720,0,1,1,1,0
1.974279840,0,0,1,1,0
1.974279960,0,1,1,1,0
1.974280100,0,0,1,1,0
1.974280220,0,1,1,1,0
1.974280340,0,0,1,1,0
1.974280460,0,1,1,1,0
1.974280600,0,0,1,1,0
1.974280720,0,1,1,1,0
1.974280840,0,0,1,1,0
1.974280960,0,1,1,1,0
1.974281100,0,0,1,1,0
1.974281220,0,1,1,1,0
1.974281340,0,0,1,1,0
1.974284320,0,0,1,1,1
1.974284380,0,0,0,1,1
1.974294220,0,0,0,1,0
1.974294280,0,0,1,1,0
1.974294500,0,1,1,1,0
1.974294620,0,0,1,1,0
1.974294740,0,1,1,1,0
1.974294880,0,0,1,1,0
1.974295000,0,1,1,1,0
1.974295120,0,0,1,1,0
1.974295240,0,1,1,1,0
1.974295380,0,0,1,1,0
1.974295500,0,1,1,1,0
1.974295620,0,0,1,1,0
1.974295760,0,1,1,1,0
1.974295880,0,0,1,1,0
1.974296000,0,1,1,1,0
1.974296120,0,0,1,1,0
1.974296260,0,1,1,1,0
1.974296380,0,0,1,1,0
1.974299360,0,0,1,1,1
1.974299420,0,0,0,1,1
1.974309260,0,0,0,1,0
1.974309320,0,0,1,1,0
1.974309540,0,1,1,1,0
1.974309660,0,0,1,1,0
1.974309780,0,1,1,1,0
1.974309920,0,0,1,1,0
1.974310040,0,1,1,1,0
1.974310160,0,0,1,1,0
1.974310280,0,1,1,1,0
1.974310420,0,0,1,1,0
1.974310540,0,1,1,1,0
1.974310660,0,0,1,1,0
1.974310780,0,1,1,1,0
1.974310920,0,0,1,1,0
1.974311040,0,1,1,1,0
1.974311160,0,0,1,1,0
1.974311280,0,1,1,1,0
1.974311420,0,0,1,1,0
1.974314400,0,0,1,1,1
1.974314460,0,0,0,1,1
1.974324300,0,0,0,1,0
1.974324360,0,0,1,1,0
1.974324560,0,1,1,1,0
1.974324700,0,0,1,1,0
1.974324820,0,1,1,1,0
1.974324960,0,0,1,1,0
1.974325080,0,1,1,1,0
1.974325200,0,0,1,1,0
1.974325320,0,1,1,1,0
1.974325460,0,0,1,1,0
1.974325580,0,1,1,1,0
1.974325700,0,0,1,1,0
1.974325820,0,1,1,1,0
1.974325960,0,0,1,1,0
1.974326080,0,1,1,1,0
1.974326200,0,0,1,1,0
1.974326320,0,1,1,1,0
1.974326460,0,0,1,1,0
1.974329420,0,0,1,1,1
1.974329500,0,0,0,1,1
1.974339340,0,0,0,1,0
1.974339380,0,0,1,1,0
1.974339600,0,1,1,1,0
1.974339740,0,0,1,1,0
1.974339860,0,1,1,1,0
1.974339980,0,0,1,1,0
1.974340100,0,1,1,1,0
1.974340240,0,0,1,1,0
1.974340360,0,1,1,1,0
1.974340480,0,0,1,1,0
1.974340600,0,1,1,1,0
1.974340740,0,0,1,1,0
1.974340860,0,1,1,1,0
1.974340980,0,0,1,1,0
1.974341100,0,1,1,1,0
1.974341240,0,0,1,1,0
1.974341360,0,1,1,1,0
1.974341480,0,0,1,1,0
1.974344460,0,0,1,1,1
1.974344520,0,0,0,1,1
1.974354360,0,0,0,1,0
1.974354420,0,0,1,1,0
1.974354640,0,1,1,1,0
1.974354760,0,0,1,1,0
1.974354880,0,1,1,1,0
1.974355020,0,0,1,1,0
1.974355140,0,1,1,1,0
1.974355260,0,0,1,1,0
1.974355380,0,1,1,1,0
1.974355520,0,0,1,1,0
1.974355640,0,1,1,1,0
1.974355760,0,0,1,1,0
1.974355900,0,1,1,1,0
1.974356020,0,0,1,1,0
1.974356140,0,1,1,1,0
1.974356260,0,0,1,1,0
1.974356400,0,1,1,1,0
1.974356520,0,0,1,1,0
1.974359500,0,0,1,1,1
1.974359560,0,0,0,1,1
1.974369400,0,0,0,1,0
1.974369460,0,0,1,1,0
1.974369680,0,1,1,1,0
1.974369800,0,0,1,1,0
1.974369920,0,1,1,1,0
1.974370060,0,0,1,1,0
1.974370180,0,1,1,1,0
1.974370300,0,0,1,1,0
1.974370420,0,1,1,1,0
1.974370560,0,0,1,1,0
1.974370680,0,1,1,1,0
1.974370800,0,0,1,1,0
1.974370920,0,1,1,1,0
1.974371060,0,0,1,1,0
1.974371180,0,1,1,1,0
1.974371300,0,0,1,1,0
1.974371420,0,1,1,1,0
1.974371560,0,0,1,1,0
1.974374520,0,0,1,1,1
1.974374600,0,0,0,1,1
1.974384440,0,0,0,1,0
1.974384480,0,0,1,1,0
1.974384700,0,1,1,1,0
1.974384840,0,0,1,1,0
1.974384960,0,1,1,1,0
1.974385080,0,0,1,1,0
1.974385200,0,1,1,1,0
1.974385340,0,0,1,1,0
1.974385460,0,1,1,1,0
1.974385580,0,0,1,1,0
1.974385700,0,1,1,1,0
1.974385840,0,0,1,1,0
1.974385960,0,1,1,1,0
1.974386080,0,0,1,1,0
1.974386200,0,1,1,1,0
1.974386340,0,0,1,1,0
1.974386460,0,1,1,1,0
1.974386580,0,0,1,1,0
1.974389560,0,0,1,1,1
1.974389620,0,0,0,1,1
1.974399460,0,0,0,1,0
1.974399520,0,0,1,1,0
1.974399740,0,1,1,1,0
1.974399860,0,0,1,1,0
1.974399980,0,1,1,1,0
1.974400120,0,0,1,1,0
1.974400240,0,1,1,1,0
1.974400360,0,0,1,1,0
1.974400480,0,1,1,1,0
1.974400620,0,0,1,1,0
1.974400740,0,1,1,1,0
1.974400880,0,0,1,1,0
1.974401000,0,1,1,1,0
1.974401120,0,0,1,1,0
1.974401240,0,1,1,1,0
1.974401380,0,0,1,1,0
1.974401500,0,1,1,1,0
1.974401620,0,0,1,1,0
1.974404600,0,0,1,1,1
1.974404660,0,0,0,1,1
1.974414500,0,0,0,1,0
1.974414560,0,0,1,1,0
1.974414780,0,1,1,1,0
1.974414900,0,0,1,1,0
1.974415020,0,1,1,1,0
1.974415140,0,0,1,1,0
1.974415280,0,1,1,1,0
1.974415400,0,0,1,1,0
1.974415520,0,1,1,1,0
1.974415660,0,0,1,1,0
1.974415780,0,1,1,1,0
1.974415900,0,0,1,1,0
1.974416020,0,1,1,1,0
1.974416160,0,0,1,1,0
1.974416280,0,1,1,1,0
1.974416400,0,0,1,1,0
1.974416520,0,1,1,1,0
1.974416660,0,0,1,1,0
1.974419620,0,0,1,1,1
1.974419700,0,0,0,1,1
1.974429520,0,0,0,1,0
1.974429580,0,0,1,1,0
1.974429800,0,1,1,1,0
1.974429920,0,0,1,1,0
1.974430040,0,1,1,1,0
1.974430180,0,0,1,1,0
1.974430300,0,1,1,1,0
1.974430420,0,0,1,1,0
1.974430560,0,1,1,1,0
1.974430680,0,0,1,1,0
1.974430800,0,1,1,1,0
1.974430940,0,0,1,1,0
1.974431060,0,1,1,1,0
1.974431180,0,0,1,1,0
1.974431300,0,1,1,1,0
1.974431440,0,0,1,1,0
1.974431560,0,1,1,1,0
1.974431680,0,0,1,1,0
1.974434660,0,0,1,1,1
1.974434720,0,0,0,1,1
1.974444560,0,0,0,1,0
1.974444620,0,0,1,1,0
1.974444840,0,1,1,1,0
1.974444960,0,0,1,1,0
1.974445080,0,1,1,1,0
1.974445220,0,0,1,1,0
1.974445340,0,1,1,1,0
1.974445460,0,0,1,1,0
1.974445580,0,1,1,1,0
1.974445720,0,0,1,1,0
1.974445840,0,1,1,1,0
1.974445960,0,0,1,1,0
1.974446080,0,1,1,1,0
1.974446220,0,0,1,1,0
1.974446340,0,1,1,1,0
1.974446460,0,0,1,1,0
1.974446580,0,1,1,1,0
1.974446720,0,0,1,1,0
1.974449700,0,0,1,1,1
1.974449760,0,0,0,1,1
1.974459600,0,0,0,1,0
1.974459640,0,0,1,1,0
1.974459860,0,1,1,1,0
1.974460000,0,0,1,1,0
1.974460120,0,1,1,1,0
1.974460240,0,0,1,1,0
1.974460360,0,1,1,1,0
1.974460500,0,0,1,1,0
1.974460620,0,1,1,1,0
1.974460740,0,0,1,1,0
1.974460860,0,1,1,1,0
1.974461000,0,0,1,1,0
1.974461120,0,1,1,1,0
1.974461240,0,0,1,1,0
1.974461380,0,1,1,1,0
1.974461500,0,0,1,1,0
1.974461620,0,1,1,1,0
1.974461740,0,0,1,1,0
1.974464720,0,0,1,1,1
1.974464780,0,0,0,1,1
1.974474620,0,0,0,1,0
1.974474680,0,0,1,1,0
1.974474900,0,1,1,1,0
1.974475020,0,0,1,1,0
1.974475140,0,1,1,1,0
1.974475280,0,0,1,1,0
1.974475400,0,1,1,1,0
1.974475520,0,0,1,1,0
1.974475640,0,1,1,1,0
1.974475780,0,0,1,1,0
1.974475900,0,1,1,1,0
1.974476020,0,0,1,1,0
1.974476160,0,1,1,1,0
1.974476280,0,0,1,1,0
1.974476400,0,1,1,1,0
1.974476540,0,0,1,1,0
1.974476660,0,1,1,1,0
1.974476780,0,0,1,1,0
1.974479760,0,0,1,1,1
1.974479820,0,0,0,1,1
1.974489660,0,0,0,1,0
1.974489720,0,0,1,1,0
1.974489940,0,1,1,1,0
1.974490060,0,0,1,1,0
1.974490180,0,1,1,1,0
1.974490320,0,0,1,1,0
1.974490440,0,1,1,1,0
1.974490560,0,0,1,1,0
1.974490680,0,1,1,1,0
1.974490820,0,0,1,1,0
1.974490940,0,1,1,1,0
1.974491060,0,0,1,1,0
1.974491180,0,1,1,1,0
1.974491320,0,0,1,1,0
1.974491440,0,1,1,1,0
1.974491560,0,0,1,1,0
1.974491680,0,1,1,1,0
1.974491820,0,0,1,1,0
1.974494800,0,0,1,1,1
1.974494860,0,0,0,1,1
1.974504700,0,0,0,1,0
1.974504740,0,0,1,1,0
1.974504960,0,1,1,1,0
1.974505100,0,0,1,1,0
1.974505220,0,1,1,1,0
1.974505340,0,0,1,1,0
1.974505460,0,1,1,1,0
1.974505600,0,0,1,1,0
1.974505720,0,1,1,1,0
1.974505840,0,0,1,1,0
1.974505960,0,1,1,1,0
1.974506100,0,0,1,1,0
1.974506220,0,1,1,1,0
1.974506340,0,0,1,1,0
1.974506480,0,1,1,1,0
1.974506600,0,0,1,1,0
1.974506720,0,1,1,1,0
1.974506840,0,0,1,1,0
1.974509820,0,0,1,1,1
1.974509900,0,0,0,1,1
1.974521780,0,0,0,1,0
1.974521840,0,0,1,1,0
1.974522060,0,1,1,1,0
1.974522200,0,0,1,1,0
1.974522320,0,1,1,1,0
1.974522440,1,0,1,1,0
1.974522560,1,1,1,1,0
1.974522700,0,0,1,1,0
1.974522820,0,1,1,1,0
1.974522940,0,0,1,1,0
1.974523060,0,1,1,1,0
1.974523200,1,0,1,1,0
1.974523320,1,1,1,1,0
1.974523440,0,0,1,1,0
1.974523560,0,1,1,1,0
1.974523700,0,0,1,1,0
1.974523820,0,1,1,1,0
1.974523940,0,0,1,1,0
1.974526920,0,0,1,1,1
1.974526980,0,0,0,1,1
1.974538320,0,0,0,1,0
1.974538380,0,0,1,1,0
1.974538600,0,1,1,1,0
1.974538720,0,0,1,1,0
1.974538840,0,1,1,1,0
1.974538980,0,0,1,1,0
1.974539100,0,1,1,1,0
1.974539220,0,0,1,1,0
1.974539340,0,1,1,1,0
1.974539480,0,0,1,1,0
1.974539600,0,1,1,1,0
1.974539720,0,0,1,1,0
1.974539840,0,1,1,1,0
1.974539980,0,0,1,1,0
1.974540100,0,1,1,1,0
1.974540220,0,0,1,1,0
1.974540360,0,1,1,1,0
1.974540480,0,0,1,1,0
1.974543460,0,0,1,1,1
1.974543520,0,0,0,1,1
1.974554860,0,0,0,1,0
1.974554920,0,0,1,1,0
1.974555140,0,1,1,1,0
1.974555260,0,0,1,1,0
1.974555380,0,1,1,1,0
1.974555520,0,0,1,1,0
1.974555640,0,1,1,1,0
1.974555760,0,0,1,1,0
1.974555880,0,1,1,1,0
1.974556020,0,0,1,1,0
1.974556140,0,1,1,1,0
1.974556260,0,0,1,1,0
1.974556380,0,1,1,1,0
1.974556520,0,0,1,1,0
1.974556640,0,1,1,1,0
1.974556760,0,0,1,1,0
1.974556880,0,1,1,1,0
1.974557020,0,0,1,1,0
1.974559980,0,0,1,1,1
1.974560060,0,0,0,1,1
1.974571380,0,0,0,1,0
1.974571440,0,0,1,1,0
1.974571660,0,1,1,1,0
1.974571800,0,0,1,1,0
1.974571920,0,1,1,1,0
1.974572040,0,0,1,1,0
1.974572160,0,1,1,1,0
1.974572300,0,0,1,1,0
1.974572420,0,1,1,1,0
1.974572540,0,0,1,1,0
1.974572660,0,1,1,1,0
1.974572800,0,0,1,1,0
1.974572920,0,1,1,1,0
1.974573040,0,0,1,1,0
1.974573160,0,1,1,1,0
1.974573300,0,0,1,1,0
1.974573420,0,1,1,1,0
1.974573540,0,0,1,1,0
1.974576520,0,0,1,1,1
1.974576580,0,0,0,1,1
1.974587920,0,0,0,1,0
1.974587980,0,0,1,1,0
1.974588200,0,1,1,1,0
1.974588320,0,0,1,1,0
1.974588440,0,1,1,1,0
1.974588560,0,0,1,1,0
1.974588700,0,1,1,1,0
1.974588820,0,0,1,1,0
1.974588940,0,1,1,1,0
1.974589080,0,0,1,1,0
1.974589200,0,1,1,1,0
1.974589320,0,0,1,1,0
1.974589440,0,1,1,1,0
1.974589580,0,0,1,1,0
1.974589700,0,1,1,1,0
1.974589820,0,0,1,1,0
1.974589940,0,1,1,1,0
1.974590080,0,0,1,1,0
1.974593040,0,0,1,1,1
1.974593120,0,0,0,1,1
1.974604440,0,0,0,1,0
1.974604500,0,0,1,1,0
1.974604720,0,1,1,1,0
1.974604860,0,0,1,1,0
1.974604980,0,1,1,1,0
1.974605100,0,0,1,1,0
1.974605220,0,1,1,1,0
1.974605360,0,0,1,1,0
1.974605480,0,1,1,1,0
1.974605600,0,0,1,1,0
1.974605720,0,1,1,1,0
1.974605860,0,0,1,1,0
1.974605980,0,1,1,1,0
1.974606100,0,0,1,1,0
1.974606220,0,1,1,1,0
1.974606360,0,0,1,1,0
1.974606480,0,1,1,1,0
1.974606600,0,0,1,1,0
1.974609580,0,0,1,1,1
1.974609640,0,0,0,1,1
1.974620980,0,0,0,1,0
1.974621040,0,0,1,1,0
1.974621240,0,1,1,1,0
1.974621380,0,0,1,1,0
1.974621500,0,1,1,1,0
1.974621620,0,0,1,1,0
1.974621760,0,1,1,1,0
1.974621880,0,0,1,1,0
1.974622000,0,1,1,1,0
1.974622140,0,0,1,1,0
1.974622260,0,1,1,1,0
1.974622380,0,0,1,1,0
1.974622500,0,1,1,1,0
1.974622640,0,0,1,1,0
1.974622760,0,1,1,1,0
1.974622880,0,0,1,1,0
1.974623000,0,1,1,1,0
1.974623140,0,0,1,1,0
1.974626100,0,0,1,1,1
1.974626180,0,0,0,1,1
1.974637500,0,0,0,1,0
1.974637560,0,0,1,1,0
1.974637780,0,1,1,1,0
1.974637920,0,0,1,1,0
1.974638040,0,1,1,1,0
1.974638160,0,0,1,1,0
1.974638280,0,1,1,1,0
1.974638420,0,0,1,1,0
1.974638540,0,1,1,1,0
1.974638660,0,0,1,1,0
1.974638780,0,1,1,1,0
1.974638920,0,0,1,1,0
1.974639040,0,1,1,1,0
1.974639160,0,0,1,1,0
1.974639280,0,1,1,1,0
1.974639420,0,0,1,1,0
1.974639540,0,1,1,1,0
1.974639660,0,0,1,1,0
1.974642640,0,0,1,1,1
1.974642700,0,0,0,1,1
1.974654040,0,0,0,1,0
1.974654100,0,0,1,1,0
1.974654320,0,1,1,1,0
1.974654440,0,0,1,1,0
1.974654560,0,1,1,1,0
1.974654700,0,0,1,1,0
1.974654820,0,1,1,1,0
1.974654960,0,0,1,1,0
1.974655080,0,1,1,1,0
1.974655200,0,0,1,1,0
1.974655320,0,1,1,1,0
1.974655460,0,0,1,1,0
1.974655580,0,1,1,1,0
1.974655700,0,0,1,1,0
1.974655820,0,1,1,1,0
1.974655960,0,0,1,1,0
1.974656080,0,1,1,1,0
1.974656200,0,0,1,1,0
1.974659180,0,0,1,1,1
1.974659240,0,0,0,1,1
1.974670580,0,0,0,1,0
1.974670640,0,0,1,1,0
1.974670860,0,1,1,1,0
1.974670980,0,0,1,1,0
1.974671100,0,1,1,1,0
1.974671240,0,0,1,1,0
1.974671360,0,1,1,1,0
1.974671480,0,0,1,1,0
1.974671600,0,1,1,1,0
1.974671740,0,0,1,1,0
1.974671860,0,1,1,1,0
1.974671980,0,0,1,1,0
1.974672100,0,1,1,1,0
1.974672240,0,0,1,1,0
1.974672360,0,1,1,1,0
1.974672480,0,0,1,1,0
1.974672600,0,1,1,1,0
1.974672740,0,0,1,1,0
1.974675720,0,0,1,1,1
1.974675780,0,0,0,1,1
1.974687120,0,0,0,1,0
1.974687180,0,0,1,1,0
1.974687400,0,1,1,1,0
1.974687520,0,0,1,1,0
1.974687640,0,1,1,1,0
1.974687780,0,0,1,1,0
1.974687900,0,1,1,1,0
1.974688020,0,0,1,1,0
1.974688140,0,1,1,1,0
1.974688280,0,0,1,1,0
1.974688400,0,1,1,1,0
1.974688520,0,0,1,1,0
1.974688640,0,1,1,1,0
1.974688780,0,0,1,1,0
1.974688900,0,1,1,1,0
1.974689020,0,0,1,1,0
1.974689140,0,1,1,1,0
1.974689280,0,0,1,1,0
1.974692260,0,0,1,1,1
1.974692320,0,0,0,1,1
1.974703660,0,0,0,1,0
1.974703720,0,0,1,1,0
1.974703940,0,1,1,1,0
1.974704060,0,0,1,1,0
1.974704180,0,1,1,1,0
1.974704320,0,0,1,1,0
1.974704440,0,1,1,1,0
1.974704560,0,0,1,1,0
1.974704680,0,1,1,1,0
1.974704820,0,0,1,1,0
1.974704940,0,1,1,1,0
1.974705060,0,0,1,1,0
1.974705180,0,1,1,1,0
1.974705320,0,0,1,1,0
1.974705440,0,1,1,1,0
1.974705560,0,0,1,1,0
1.974705680,0,1,1,1,0
1.974705820,0,0,1,1,0
1.974708800,0,0,1,1,1
1.974708860,0,0,0,1,1
1.974720200,0,0,0,1,0
1.974720260,0,0,1,1,0
1.974720480,0,1,1,1,0
1.974720600,0,0,1,1,0
1.974720720,0,1,1,1,0
1.974720860,0,0,1,1,0
1.974720980,0,1,1,1,0
1.974721100,0,0,1,1,0
1.974721220,0,1,1,1,0
1.974721360,0,0,1,1,0
1.974721480,0,1,1,1,0
1.974721600,0,0,1,1,0
1.974721720,0,1,1,1,0
1.974721860,0,0,1,1,0
1.974721980,0,1,1,1,0
1.974722100,0,0,1,1,0
1.974722220,0,1,1,1,0
1.974722360,0,0,1,1,0
1.974725340,0,0,1,1,1
1.974725400,0,0,0,1,1
1.974736740,0,0,0,1,0
1.974736800,0,0,1,1,0
1.974737020,0,1,1,1,0
1.974737140,0,0,1,1,0
1.974737260,0,1,1,1,0
1.974737400,0,0,1,1,0
1.974737520,0,1,1,1,0
1.974737640,0,0,1,1,0
1.974737760,0,1,1,1,0
1.974737900,0,0,1,1,0
1.974738020,0,1,1,1,0
1.974738140,0,0,1,1,0
1.974738280,0,1,1,1,0
1.974738400,0,0,1,1,0
1.974738520,0,1,1,1,0
1.974738660,0,0,1,1,0
1.974738780,0,1,1,1,0
1.974738900,0,0,1,1,0
1.974741880,0,0,1,1,1
1.974741940,0,0,0,1,1
1.974753280,0,0,0,1,0
1.974753340,0,0,1,1,0
1.974753560,0,1,1,1,0
1.974753700,0,0,1,1,0
1.974753820,0,1,1,1,0
1.974753940,0,0,1,1,0
1.974754060,0,1,1,1,0
1.974754200,0,0,1,1,0
1.974754320,0,1,1,1,0
1.974754440,0,0,1,1,0
1.974754560,0,1,1,1,0
1.974754700,0,0,1,1,0
1.974754820,0,1,1,1,0
1.974754940,0,0,1,1,0
1.974755060,0,1,1,1,0
1.974755200,0,0,1,1,0
1.974755320,0,1,1,1,0
1.974755440,0,0,1,1,0
1.974758420,0,0,1,1,1
1.974758480,0,0,0,1,1
1.974769820,0,0,0,1,0
1.974769880,0,0,1,1,0
1.974770100,0,1,1,1,0
1.974770240,0,0,1,1,0
1.974770360,0,1,1,1,0
1.974770480,0,0,1,1,0
1.974770600,0,1,1,1,0
1.974770740,0,0,1,1,0
1.974770860,0,1,1,1,0
1.974770980,0,0,1,1,0
1.974771100,0,1,1,1,0
1.974771240,0,0,1,1,0
1.974771360,0,1,1,1,0
1.974771480,0,0,1,1,0
1.974771600,0,1,1,1,0
1.974771740,0,0,1,1,0
1.974771860,0,1,1,1,0
1.974771980,0,0,1,1,0
1.974774960,0,0,1,1,1
1.974775020,0,0,0,1,1
1.974786360,0,0,0,1,0
1.974786420,0,0,1,1,0
1.974786640,0,1,1,1,0
1.974786780,0,0,1,1,0
1.974786900,0,1,1,1,0
1.974787020,0,0,1,1,0
1.974787140,0,1,1,1,0
1.974787280,0,0,1,1,0
1.974787400,0,1,1,1,0
1.974787520,0,0,1,1,0
1.974787640,0,1,1,1,0
1.974787780,0,0,1,1,0
1.974787900,0,1,1,1,0
1.974788020,0,0,1,1,0
1.974788140,0,1,1,1,0
1.974788280,0,0,1,1,0
1.974788400,0,1,1,1,0
1.974788520,0,0,1,1,0
1.974791500,0,0,1,1,1
1.974791560,0,0,0,1,1
1.974802900,0,0,0,1,0
1.974802960,0,0,1,1,0
1.974803180,0,1,1,1,0
1.974803320,0,0,1,1,0
1.974803440,0,1,1,1,0
1.974803560,0,0,1,1,0
1.974803680,0,1,1,1,0
1.974803820,0,0,1,1,0
1.974803940,0,1,1,1,0
1.974804060,0,0,1,1,0
1.974804180,0,1,1,1,0
1.974804320,0,0,1,1,0
1.974804440,0,1,1,1,0
1.974804560,0,0,1,1,0
1.974804680,0,1,1,1,0
1.974804820,0,0,1,1,0
1.974804940,0,1,1,1,0
1.974805060,0,0,1,1,0
1.974808040,0,0,1,1,1
1.974808100,0,0,0,1,1
1.974821520,0,0,0,1,0
1.974821580,0,0,1,1,0
1.974821660,1,0,1,1,0
1.974821780,1,1,1,1,0
1.974821920,1,0,1,1,0
1.974822040,1,1,1,1,0
1.974822160,1,0,1,1,0
1.974822300,1,1,1,1,0
1.974822420,0,0,1,1,0
1.974822540,0,1,1,1,0
1.974822680,0,0,1,1,0
1.974822800,0,1,1,1,0
1.974822920,0,0,1,1,0
1.974823040,0,1,1,1,0
1.974823180,1,0,1,1,0
1.974823300,1,1,1,1,0
1.974823420,0,0,1,1,0
1.974823540,0,1,1,1,0
1.974823680,0,0,1,1,0
1.974826640,0,0,1,1,1
1.974826720,0,0,0,1,1
1.974839560,0,0,0,1,0
1.974839620,0,0,1,1,0
1.974839840,0,1,1,1,0
1.974839960,0,0,1,1,0
1.974840080,0,1,1,1,0
1.974840220,0,0,1,1,0
1.974840340,0,1,1,1,0
1.974840460,0,0,1,1,0
1.974840580,0,1,1,1,0
1.974840720,0,0,1,1,0
1.974840840,0,1,1,1,0
1.974840960,0,0,1,1,0
1.974841080,0,1,1,1,0
1.974841220,0,0,1,1,0
1.974841340,0,1,1,1,0
1.974841460,0,0,1,1,0
1.974841580,0,1,1,1,0
1.974841720,0,0,1,1,0
1.974844680,0,0,1,1,1
1.974844760,0,0,0,1,1
1.974857600,0,0,0,1,0
1.974857660,0,0,1,1,0
1.974857880,0,1,1,1,0
1.974858000,0,0,1,1,0
1.974858120,0,1,1,1,0
1.974858260,0,0,1,1,0
1.974858380,0,1,1,1,0
1.974858500,0,0,1,1,0
1.974858640,0,1,1,1,0
1.974858760,0,0,1,1,0
1.974858880,0,1,1,1,0
1.974859000,0,0,1,1,0
1.974859140,0,1,1,1,0
1.974859260,0,0,1,1,0
1.974859380,0,1,1,1,0
1.974859520,0,0,1,1,0
1.974859640,0,1,1,1,0
1.974859760,0,0,1,1,0
1.974862740,0,0,1,1,1
1.974862800,0,0,0,1,1
1.974875660,0,0,0,1,0
1.974875720,0,0,1,1,0
1.974875920,0,1,1,1,0
1.974876060,0,0,1,1,0
1.974876180,0,1,1,1,0
1.974876300,0,0,1,1,0
1.974876440,0,1,1,1,0
1.974876560,0,0,1,1,0
1.974876680,0,1,1,1,0
1.974876820,0,0,1,1,0
1.974876940,0,1,1,1,0
1.974877060,0,0,1,1,0
1.974877180,0,1,1,1,0
1.974877320,0,0,1,1,0
1.974877440,0,1,1,1,0
1.974877560,0,0,1,1,0
1.974877680,0,1,1,1,0
1.974877820,0,0,1,1,0
1.974880780,0,0,1,1,1
1.974880860,0,0,0,1,1
1.974893700,0,0,0,1,0
1.974893760,0,0,1,1,0
1.974893980,0,1,1,1,0
1.974894100,0,0,1,1,0
1.974894220,0,1,1,1,0
1.974894360,0,0,1,1,0
1.974894480,0,1,1,1,0
1.974894600,0,0,1,1,0
1.974894720,0,1,1,1,0
1.974894860,0,0,1,1,0
1.974894980,0,1,1,1,0
1.974895100,0,0,1,1,0
1.974895220,0,1,1,1,0
1.974895360,0,0,1,1,0
1.974895480,0,1,1,1,0
1.974895600,0,0,1,1,0
1.974895740,0,1,1,1,0
1.974895860,0,0,1,1,0
1.974898840,0,0,1,1,1
1.974898900,0,0,0,1,1
1.974911760,0,0,0,1,0
1.974911800,0,0,1,1,0
1.974912020,0,1,1,1,0
1.974912160,0,0,1,1,0
1.974912280,0,1,1,1,0
1.974912400,0,0,1,1,0
1.974912520,0,1,1,1,0
1.974912660,0,0,1,1,0
1.974912780,0,1,1,1,0
1.974912900,0,0,1,1,0
1.974913020,0,1,1,1,0
1.974913160,0,0,1,1,0
1.974913280,0,1,1,1,0
1.974913400,0,0,1,1,0
1.974913520,0,1,1,1,0
1.974913660,0,0,1,1,0
1.974913780,0,1,1,1,0
1.974913900,0,0,1,1,0
1.974916880,0,0,1,1,1
1.974916940,0,0,0,1,1
1.974929800,0,0,0,1,0
1.974929860,0,0,1,1,0
1.974930060,0,1,1,1,0
1.974930200,0,0,1,1,0
1.974930320,0,1,1,1,0
1.974930440,0,0,1,1,0
1.974930580,0,1,1,1,0
